timestamp,line,batch_id,event,status,machine,active_runtime_s,active_runtime_formatted,total_elapsed_s,total_elapsed_formatted,batch_duration_s,batch_duration_formatted,total_pause_s,total_pause_formatted,pause_count,avg_pause_duration_s,efficiency_percent,production_rate_per_hour,wifi_rssi,wifi_quality
2026-05-05T22:09:15.392532,door,,ADVANCE,STOPPED,,,,,,,,,,,,,,,,Website
2026-05-05T22:09:18.332792,frame,,COMMAND,START,,,,,,,,,,,,,,,,Website
2026-05-05 19:09:20,frame,19,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-77,Poor,Arduino
2026-05-05 19:09:20,frame,19,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-77,Poor,Arduino
2026-05-05T22:09:22.984751,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:09:34.199816,frame,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:09:34.630943,frame,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:09:35.219440,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:09:35.785149,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05 19:10:06,door,13,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:10:06,door,13,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05T22:10:08.020392,frame,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:09.172928,frame,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:09.620025,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:10:10.161571,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:10:11.264375,frame,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:11.845190,frame,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:12.059603,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:10:12.241397,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:10:12.639146,frame,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:12.642190,frame,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:12.815236,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:10:12.996900,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:10:13.200979,frame,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:13.376648,frame,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:13.570606,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:10:14.007632,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:10:14.685680,frame,,COMMAND,END,,,,,,,,,,,,,,,,Website
2026-05-05 19:10:16,frame,19,END,STOPPED,Wood_Line_1,55,,55,,,,0,,0,,100.0,65.45,-76,Poor,Arduino
2026-05-05 19:10:16,frame,19,END,FINISHED,Wood_Line_1,55,,55,,,,0,,0,,100.0,65.45,-76,Poor,Arduino
2026-05-05T22:10:56.057520,arch,,COMMAND,START,,,,,,,,,,,,,,,,Website
2026-05-05 19:10:56,arch,8,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-76,Poor,Arduino
2026-05-05 19:10:56,arch,8,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-76,Poor,Arduino
2026-05-05T22:10:57.488944,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:10:58.097603,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:58.482556,arch,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:58.745030,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:10:59.025623,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:10:59.279398,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:10:59.760997,arch,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:04.222257,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:11:04.795607,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:11:05.315709,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:05.622839,arch,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:06.093295,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:11:06.095718,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:11:06.330651,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:06.578769,arch,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:06.810288,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05 19:11:06,door,13,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-76,Poor,Arduino
2026-05-05 19:11:06,door,13,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-76,Poor,Arduino
2026-05-05T22:11:07.013304,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:11:07.472582,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:07.572413,arch,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:07.782022,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:11:07.981463,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:11:08.183771,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:11:09.301767,arch,,COMMAND,END,,,,,,,,,,,,,,,,Website
2026-05-05 19:11:10,arch,8,END,STOPPED,Wood_Line_1,13,,13,,,,0,,0,,100.0,276.92,-75,Poor,Arduino
2026-05-05 19:11:10,arch,8,END,FINISHED,Wood_Line_1,13,,13,,,,0,,0,,100.0,276.92,-75,Poor,Arduino
2026-05-05T22:11:12.852188,door,,COMMAND,END,,,,,,,,,,,,,,,,Website
2026-05-05 19:11:14,door,13,END,FINISHED,Wood_Line_1,127,,127,,,,0,,0,,100.0,28.35,-78,Poor,Arduino
2026-05-05 19:11:14,door,13,END,FINISHED,Wood_Line_1,127,,127,,,,0,,0,,100.0,28.35,-78,Poor,Arduino
2026-05-05T22:15:25.310201,door,JOB-571531,START,,,,,,,,,,,,,,,,,Website Auto-Deploy
2026-05-05 19:15:26,door,14,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-76,Poor,Arduino
2026-05-05 19:15:26,door,14,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-76,Poor,Arduino
2026-05-05T22:15:37.647923,door,,ADVANCE,RUNNING,Edge Banding,,,,,,,,,,,,,,,Website
2026-05-05T22:15:38.302833,door,,ADVANCE,RUNNING,Sanding,,,,,,,,,,,,,,,Website
2026-05-05T22:15:38.831024,door,,ADVANCE,RUNNING,Veneer Stitcher,,,,,,,,,,,,,,,Website
2026-05-05T22:15:39.361949,door,,ADVANCE,RUNNING,Press,,,,,,,,,,,,,,,Website
2026-05-05T22:15:39.851556,door,,ADVANCE,RUNNING,Cleaning,,,,,,,,,,,,,,,Website
2026-05-05T22:15:40.599457,door,,ADVANCE,RUNNING,NC Doors,,,,,,,,,,,,,,,Website
2026-05-05T22:15:41.834576,door,,ADVANCE,RUNNING,Cross Sanding,,,,,,,,,,,,,,,Website
2026-05-05T22:15:42.463620,door,,ADVANCE,RUNNING,Paint,,,,,,,,,,,,,,,Website
2026-05-05T22:15:43.195944,door,,ADVANCE,STOPPED,,,,,,,,,,,,,,,,Website
2026-05-05T22:15:46.204730,frame,,COMMAND,START,,,,,,,,,,,,,,,,Website
2026-05-05 19:15:46,frame,20,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-74,Poor,Arduino
2026-05-05 19:15:46,frame,20,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-74,Poor,Arduino
2026-05-05T22:15:48.328179,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:15:49.062314,frame,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:15:49.827100,frame,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:15:50.634499,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:15:50.899243,frame,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:15:51.383507,frame,,ADVANCE,RUNNING,Edge Banding,,,,,,,,,,,,,,,Website
2026-05-05T22:15:51.956540,frame,,ADVANCE,RUNNING,Sanding,,,,,,,,,,,,,,,Website
2026-05-05T22:15:52.524673,frame,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:15:53.081318,frame,,ADVANCE,RUNNING,Veneer Stitcher,,,,,,,,,,,,,,,Website
2026-05-05T22:15:53.494953,frame,,ADVANCE,RUNNING,Cleaning,,,,,,,,,,,,,,,Website
2026-05-05T22:15:54.029447,frame,,ADVANCE,RUNNING,Spindle Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:15:54.567447,frame,,ADVANCE,RUNNING,Sliding Table Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:15:55.133763,frame,,ADVANCE,RUNNING,Frame Tongue,,,,,,,,,,,,,,,Website
2026-05-05T22:15:55.710541,frame,,ADVANCE,RUNNING,CNC 5,,,,,,,,,,,,,,,Website
2026-05-05T22:15:56.330676,frame,,ADVANCE,RUNNING,Cross Sanding,,,,,,,,,,,,,,,Website
2026-05-05T22:15:57.067421,frame,,ADVANCE,RUNNING,Paint,,,,,,,,,,,,,,,Website
2026-05-05T22:15:57.788771,frame,,ADVANCE,STOPPED,,,,,,,,,,,,,,,,Website
2026-05-05T22:16:00.347292,arch,,COMMAND,START,,,,,,,,,,,,,,,,Website
2026-05-05T22:16:01.461867,arch,,COMMAND,START,,,,,,,,,,,,,,,,Website
2026-05-05 19:16:02,arch,9,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-75,Poor,Arduino
2026-05-05 19:16:02,arch,9,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-75,Poor,Arduino
2026-05-05T22:16:03.694185,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:16:04.454071,arch,,ADVANCE,RUNNING,Surface Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:16:04.736369,arch,,ADVANCE,RUNNING,Thickness Planner,,,,,,,,,,,,,,,Website
2026-05-05T22:16:05.367082,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:16:05.884139,arch,,ADVANCE,RUNNING,Rip Saw,,,,,,,,,,,,,,,Website
2026-05-05T22:16:06.127823,arch,,ADVANCE,RUNNING,Edge Banding,,,,,,,,,,,,,,,Website
2026-05-05T22:16:06.674576,arch,,ADVANCE,RUNNING,6 Head Molder,,,,,,,,,,,,,,,Website
2026-05-05T22:16:07.310785,arch,,ADVANCE,RUNNING,Sanding,,,,,,,,,,,,,,,Website
2026-05-05T22:16:07.841540,arch,,ADVANCE,RUNNING,Paint,,,,,,,,,,,,,,,Website
2026-05-05T22:16:08.720187,arch,,ADVANCE,STOPPED,,,,,,,,,,,,,,,,Website
2026-05-05 19:16:26,door,14,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:16:26,door,14,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:16:46,frame,20,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:16:46,frame,20,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:17:02,arch,9,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:17:02,arch,9,STATUS,RUNNING,Wood_Line_1,60,,60,,,,0,,0,,100.0,60.0,-77,Poor,Arduino
2026-05-05 19:17:26,door,14,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-77,Poor,Arduino
2026-05-05 19:17:26,door,14,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-77,Poor,Arduino
2026-05-05 19:17:46,frame,20,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-76,Poor,Arduino
2026-05-05 19:17:46,frame,20,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-76,Poor,Arduino
2026-05-05 19:18:02,arch,9,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-75,Poor,Arduino
2026-05-05 19:18:02,arch,9,STATUS,RUNNING,Wood_Line_1,120,,120,,,,0,,0,,100.0,30.0,-75,Poor,Arduino
2026-05-05 19:18:26,door,14,STATUS,RUNNING,Wood_Line_1,180,,180,,,,0,,0,,100.0,20.0,-74,Poor,Arduino
2026-05-05 19:18:26,door,14,STATUS,RUNNING,Wood_Line_1,180,,180,,,,0,,0,,100.0,20.0,-74,Poor,Arduino
2026-05-05 19:18:46,frame,20,STATUS,RUNNING,Wood_Line_1,180,,180,,,,0,,0,,100.0,20.0,-76,Poor,Arduino
2026-05-05 19:18:46,frame,20,STATUS,RUNNING,Wood_Line_1,180,,180,,,,0,,0,,100.0,20.0,-76,Poor,Arduino
2026-05-05 19:19:02,arch,9,STATUS,RUNNING,Wood_Line_1,180,,180,,,,0,,0,,100.0,20.0,-76,Poor,Arduino
2026-05-05 19:19:02,arch,9,STATUS,RUNNING,Wood_Line_1,180,,180,,,,0,,0,,100.0,20.0,-76,Poor,Arduino
2026-05-05 19:19:26,door,14,STATUS,RUNNING,Wood_Line_1,240,,240,,,,0,,0,,100.0,15.0,-76,Poor,Arduino
2026-05-05 19:19:26,door,14,STATUS,RUNNING,Wood_Line_1,240,,240,,,,0,,0,,100.0,15.0,-76,Poor,Arduino
2026-05-05 19:19:46,frame,20,STATUS,RUNNING,Wood_Line_1,240,,240,,,,0,,0,,100.0,15.0,-78,Poor,Arduino
2026-05-05 19:19:46,frame,20,STATUS,RUNNING,Wood_Line_1,240,,240,,,,0,,0,,100.0,15.0,-78,Poor,Arduino
2026-05-05 19:20:02,arch,9,STATUS,RUNNING,Wood_Line_1,240,,240,,,,0,,0,,100.0,15.0,-75,Poor,Arduino
2026-05-05 19:20:02,arch,9,STATUS,RUNNING,Wood_Line_1,240,,240,,,,0,,0,,100.0,15.0,-75,Poor,Arduino
2026-05-05 19:20:26,door,14,STATUS,RUNNING,Wood_Line_1,300,,300,,,,0,,0,,100.0,12.0,-76,Poor,Arduino
2026-05-05 19:20:26,door,14,STATUS,RUNNING,Wood_Line_1,300,,300,,,,0,,0,,100.0,12.0,-76,Poor,Arduino
2026-05-05 19:20:46,frame,20,STATUS,RUNNING,Wood_Line_1,300,,300,,,,0,,0,,100.0,12.0,-75,Poor,Arduino
2026-05-05 19:20:46,frame,20,STATUS,RUNNING,Wood_Line_1,300,,300,,,,0,,0,,100.0,12.0,-75,Poor,Arduino
2026-05-05 19:21:02,arch,9,STATUS,RUNNING,Wood_Line_1,300,,300,,,,0,,0,,100.0,12.0,-74,Poor,Arduino
2026-05-05 19:21:02,arch,9,STATUS,RUNNING,Wood_Line_1,300,,300,,,,0,,0,,100.0,12.0,-74,Poor,Arduino
2026-05-05 19:21:26,door,14,STATUS,RUNNING,Wood_Line_1,360,,360,,,,0,,0,,100.0,10.0,-74,Poor,Arduino
2026-05-05 19:21:26,door,14,STATUS,RUNNING,Wood_Line_1,360,,360,,,,0,,0,,100.0,10.0,-74,Poor,Arduino
2026-05-05 19:21:46,frame,20,STATUS,RUNNING,Wood_Line_1,360,,360,,,,0,,0,,100.0,10.0,-73,Poor,Arduino
2026-05-05 19:21:46,frame,20,STATUS,RUNNING,Wood_Line_1,360,,360,,,,0,,0,,100.0,10.0,-73,Poor,Arduino
2026-05-05T22:22:02.433678,door,,COMMAND,PAUSE,,,,,,,,,,,,,,,,Website
2026-05-05 19:22:02,door,14,PAUSE,PAUSED,Wood_Line_1,395,,395,,,,0,,1,,100.0,9.11,-72,Poor,Arduino
2026-05-05 19:22:02,door,14,PAUSE,PAUSED,Wood_Line_1,395,,395,,,,0,,1,,100.0,9.11,-72,Poor,Arduino
2026-05-05 19:22:02,arch,9,STATUS,RUNNING,Wood_Line_1,360,,360,,,,0,,0,,100.0,10.0,-72,Poor,Arduino
2026-05-05 19:22:02,arch,9,STATUS,RUNNING,Wood_Line_1,360,,360,,,,0,,0,,100.0,10.0,-72,Poor,Arduino
2026-05-05T22:22:03.827157,door,,COMMAND,RESUME,,,,,,,,,,,,,,,,Website
2026-05-05 19:22:04,door,14,RESUME,RUNNING,Wood_Line_1,395,,397,,,,1,,1,,99.55,9.11,-73,Poor,Arduino
2026-05-05 19:22:04,door,14,RESUME,RUNNING,Wood_Line_1,395,,397,,,,1,,1,,99.55,9.11,-73,Poor,Arduino
2026-05-05 19:22:26,door,14,STATUS,RUNNING,Wood_Line_1,418,,420,,,,1,,1,,99.57,8.61,-72,Poor,Arduino
2026-05-05 19:22:26,door,14,STATUS,RUNNING,Wood_Line_1,418,,420,,,,1,,1,,99.57,8.61,-72,Poor,Arduino
2026-05-05 19:22:46,frame,20,STATUS,RUNNING,Wood_Line_1,420,,420,,,,0,,0,,100.0,8.57,-73,Poor,Arduino
2026-05-05 19:22:46,frame,20,STATUS,RUNNING,Wood_Line_1,420,,420,,,,0,,0,,100.0,8.57,-73,Poor,Arduino
2026-05-05 19:23:02,arch,9,STATUS,RUNNING,Wood_Line_1,420,,420,,,,0,,0,,100.0,8.57,-73,Poor,Arduino
2026-05-05 19:23:02,arch,9,STATUS,RUNNING,Wood_Line_1,420,,420,,,,0,,0,,100.0,8.57,-73,Poor,Arduino
2026-05-05 19:23:26,door,14,STATUS,RUNNING,Wood_Line_1,478,,480,,,,1,,1,,99.63,7.53,-74,Poor,Arduino
2026-05-05 19:23:26,door,14,STATUS,RUNNING,Wood_Line_1,478,,480,,,,1,,1,,99.63,7.53,-74,Poor,Arduino
2026-05-05 19:23:46,frame,20,STATUS,RUNNING,Wood_Line_1,480,,480,,,,0,,0,,100.0,7.5,-75,Poor,Arduino
2026-05-05 19:23:46,frame,20,STATUS,RUNNING,Wood_Line_1,480,,480,,,,0,,0,,100.0,7.5,-75,Poor,Arduino
2026-05-05 19:24:02,arch,9,STATUS,RUNNING,Wood_Line_1,480,,480,,,,0,,0,,100.0,7.5,-75,Poor,Arduino
2026-05-05 19:24:02,arch,9,STATUS,RUNNING,Wood_Line_1,480,,480,,,,0,,0,,100.0,7.5,-75,Poor,Arduino
2026-05-05 19:24:26,door,14,STATUS,RUNNING,Wood_Line_1,538,,540,,,,1,,1,,99.67,6.69,-74,Poor,Arduino
2026-05-05 19:24:26,door,14,STATUS,RUNNING,Wood_Line_1,538,,540,,,,1,,1,,99.67,6.69,-74,Poor,Arduino
2026-05-05 19:24:46,frame,20,STATUS,RUNNING,Wood_Line_1,540,,540,,,,0,,0,,100.0,6.67,-72,Poor,Arduino
2026-05-05 19:24:46,frame,20,STATUS,RUNNING,Wood_Line_1,540,,540,,,,0,,0,,100.0,6.67,-72,Poor,Arduino
2026-05-05 19:25:02,arch,9,STATUS,RUNNING,Wood_Line_1,540,,540,,,,0,,0,,100.0,6.67,-72,Poor,Arduino
2026-05-05 19:25:02,arch,9,STATUS,RUNNING,Wood_Line_1,540,,540,,,,0,,0,,100.0,6.67,-72,Poor,Arduino
2026-05-05 19:25:26,door,14,STATUS,RUNNING,Wood_Line_1,598,,600,,,,1,,1,,99.7,6.02,-76,Poor,Arduino
2026-05-05 19:25:26,door,14,STATUS,RUNNING,Wood_Line_1,598,,600,,,,1,,1,,99.7,6.02,-76,Poor,Arduino
2026-05-05 19:25:46,frame,20,STATUS,RUNNING,Wood_Line_1,600,,600,,,,0,,0,,100.0,6.0,-76,Poor,Arduino
2026-05-05 19:25:46,frame,20,STATUS,RUNNING,Wood_Line_1,600,,600,,,,0,,0,,100.0,6.0,-76,Poor,Arduino
2026-05-05 19:26:02,arch,9,STATUS,RUNNING,Wood_Line_1,600,,600,,,,0,,0,,100.0,6.0,-74,Poor,Arduino
2026-05-05 19:26:02,arch,9,STATUS,RUNNING,Wood_Line_1,600,,600,,,,0,,0,,100.0,6.0,-74,Poor,Arduino
2026-05-05 19:26:26,door,14,STATUS,RUNNING,Wood_Line_1,658,,660,,,,1,,1,,99.73,5.47,-76,Poor,Arduino
2026-05-05 19:26:26,door,14,STATUS,RUNNING,Wood_Line_1,658,,660,,,,1,,1,,99.73,5.47,-76,Poor,Arduino
2026-05-05 19:26:46,frame,20,STATUS,RUNNING,Wood_Line_1,660,,660,,,,0,,0,,100.0,5.45,-75,Poor,Arduino
2026-05-05 19:26:46,frame,20,STATUS,RUNNING,Wood_Line_1,660,,660,,,,0,,0,,100.0,5.45,-75,Poor,Arduino
2026-05-05 19:27:02,arch,9,STATUS,RUNNING,Wood_Line_1,660,,660,,,,0,,0,,100.0,5.45,-76,Poor,Arduino
2026-05-05 19:27:02,arch,9,STATUS,RUNNING,Wood_Line_1,660,,660,,,,0,,0,,100.0,5.45,-76,Poor,Arduino
2026-05-05 19:27:26,door,14,STATUS,RUNNING,Wood_Line_1,718,,720,,,,1,,1,,99.75,5.01,-75,Poor,Arduino
2026-05-05 19:27:26,door,14,STATUS,RUNNING,Wood_Line_1,718,,720,,,,1,,1,,99.75,5.01,-75,Poor,Arduino
2026-05-05 19:27:46,frame,20,STATUS,RUNNING,Wood_Line_1,720,,720,,,,0,,0,,100.0,5.0,-77,Poor,Arduino
2026-05-05 19:27:46,frame,20,STATUS,RUNNING,Wood_Line_1,720,,720,,,,0,,0,,100.0,5.0,-77,Poor,Arduino
2026-05-05 19:28:02,arch,9,STATUS,RUNNING,Wood_Line_1,720,,720,,,,0,,0,,100.0,5.0,-76,Poor,Arduino
2026-05-05 19:28:02,arch,9,STATUS,RUNNING,Wood_Line_1,720,,720,,,,0,,0,,100.0,5.0,-76,Poor,Arduino
2026-05-05 19:28:26,door,14,STATUS,RUNNING,Wood_Line_1,778,,780,,,,1,,1,,99.77,4.63,-73,Poor,Arduino
2026-05-05 19:28:26,door,14,STATUS,RUNNING,Wood_Line_1,778,,780,,,,1,,1,,99.77,4.63,-73,Poor,Arduino
2026-05-05 19:28:46,frame,20,STATUS,RUNNING,Wood_Line_1,780,,780,,,,0,,0,,100.0,4.62,-75,Poor,Arduino
2026-05-05 19:28:46,frame,20,STATUS,RUNNING,Wood_Line_1,780,,780,,,,0,,0,,100.0,4.62,-75,Poor,Arduino
2026-05-05 19:29:04,arch,9,STATUS,RUNNING,Wood_Line_1,781,,781,,,,0,,0,,100.0,4.61,-73,Poor,Arduino
2026-05-05 19:29:04,arch,9,STATUS,RUNNING,Wood_Line_1,781,,781,,,,0,,0,,100.0,4.61,-73,Poor,Arduino
2026-05-05 19:29:26,door,14,STATUS,RUNNING,Wood_Line_1,838,,840,,,,1,,1,,99.79,4.3,-73,Poor,Arduino
2026-05-05 19:29:26,door,14,STATUS,RUNNING,Wood_Line_1,838,,840,,,,1,,1,,99.79,4.3,-73,Poor,Arduino
2026-05-05 19:29:46,frame,20,STATUS,RUNNING,Wood_Line_1,840,,840,,,,0,,0,,100.0,4.29,-73,Poor,Arduino
2026-05-05 19:29:46,frame,20,STATUS,RUNNING,Wood_Line_1,840,,840,,,,0,,0,,100.0,4.29,-73,Poor,Arduino
2026-05-05 19:30:04,arch,9,STATUS,RUNNING,Wood_Line_1,841,,841,,,,0,,0,,100.0,4.28,-71,Poor,Arduino
2026-05-05 19:30:04,arch,9,STATUS,RUNNING,Wood_Line_1,841,,841,,,,0,,0,,100.0,4.28,-71,Poor,Arduino
2026-05-05 19:30:26,door,14,STATUS,RUNNING,Wood_Line_1,898,,900,,,,1,,1,,99.8,4.01,-76,Poor,Arduino
2026-05-05 19:30:26,door,14,STATUS,RUNNING,Wood_Line_1,898,,900,,,,1,,1,,99.8,4.01,-76,Poor,Arduino
2026-05-05 19:30:46,frame,20,STATUS,RUNNING,Wood_Line_1,900,,900,,,,0,,0,,100.0,4.0,-76,Poor,Arduino
2026-05-05 19:30:46,frame,20,STATUS,RUNNING,Wood_Line_1,900,,900,,,,0,,0,,100.0,4.0,-76,Poor,Arduino
2026-05-05 19:31:04,arch,9,STATUS,RUNNING,Wood_Line_1,901,,901,,,,0,,0,,100.0,4.0,-71,Poor,Arduino
2026-05-05 19:31:04,arch,9,STATUS,RUNNING,Wood_Line_1,901,,901,,,,0,,0,,100.0,4.0,-71,Poor,Arduino
2026-05-05T22:31:14.888989,door,,COMMAND,END,,,,,,,,,,,,,,,,Website
2026-05-05 19:31:16,door,14,END,FINISHED,Wood_Line_1,948,,949,,,,1,,1,,99.81,3.79,-75,Poor,Arduino
2026-05-05 19:31:16,door,14,END,FINISHED,Wood_Line_1,948,,949,,,,1,,1,,99.81,3.79,-75,Poor,Arduino
2026-05-05T22:31:27.785039,frame,,COMMAND,END,,,,,,,,,,,,,,,,Website
2026-05-05 19:31:28,frame,20,END,FINISHED,Wood_Line_1,942,,942,,,,0,,0,,100.0,3.82,-76,Poor,Arduino
2026-05-05 19:31:28,frame,20,END,FINISHED,Wood_Line_1,942,,942,,,,0,,0,,100.0,3.82,-76,Poor,Arduino
2026-05-05T22:31:30.379529,arch,,COMMAND,END,,,,,,,,,,,,,,,,Website
2026-05-05 19:31:30,arch,9,END,FINISHED,Wood_Line_1,928,,928,,,,0,,0,,100.0,3.88,-74,Poor,Arduino
2026-05-05 19:31:30,arch,9,END,FINISHED,Wood_Line_1,928,,928,,,,0,,0,,100.0,3.88,-74,Poor,Arduino
2026-05-05T22:31:39.323950,door,,COMMAND,START,,,,,,,,,,,,,,,,Website
2026-05-05 19:31:40,door,15,START,RUNNING,Wood_Line_1,0,,0,,,,0,,0,,100.0,0.0,-77,Poor,Arduino
